Name,Rating,Number of Ratings,Price,Winery,Alcohol content,Bold,Tannin,Sweet,Acidic,Country_Region,Goat cheese,Blue cheese,"Rich fish (salmon, tuna etc)",Appetizers and snacks,Lean fish,Poultry,Sweet desserts,Veal,Aperitif,Beef,Spicy food,Cured Meat,Fruity desserts,Vegetarian,Lamb,Mushrooms,Pasta,Mild and soft cheese,Shellfish,"Game (deer, venison)",Mature and hard cheese,Pork
Cava Brut Nature N.V.,4.0,777,12.99,Castell de Sant Pau,14.0,42.64,46.29526972,9.05,55.9,Cava,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
PSI 2015,4.1,4478,39.99,Dominio de Pingus,14.5,63.99,56.14,9.12,60.4,Castilla y León,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Reserva 2017,4.1,3151,32.99,Muga,14.5,65.67,62.39,10.23,61.36,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Conde de Valdemar Reserva 2015,4.1,317,28.99,Bodegas Valdemar,14.0,62.6,60.61,9.33,59.52,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Aurora Pedro Ximenez Sherry N.V.,4.0,356,28.99,Bodegas Yuste,15.0,84.11,46.29526972,85.0,44.48,Andalucía,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Resalte Expresion 2011,4.3,569,24.97,Resalte,14.5,68.1,57.83,12.13,59.37,Castilla y León,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Orot Roble 2017,3.8,64,14.29,Toresanas,14.5,74.25,48.27,12.11,37.45,Castilla y León,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Fuerza 2017,3.9,452,15.99,EGO,14.5,58.24,68.01,11.26,54.31,Murcia,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
Cava Reserva Heredad Brut,3.9,15683,26.99,Segura Viudas,12.0,61.73,46.29526972,9.05,53.555,Cava,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Artuke Rioja 2020,3.8,596,16.99,Artuke,13.5,52.9,58.42,13.72,60.45,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Art Collection 2019,3.9,48,10.99,Bodegas Faustino,12.6,53.4,56.46,17.51,54.5,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Peraj Petita Montsant 2018,3.8,122,23.99,Celler de Capçanes,14.0,71.85,48.47,7.21,56.67,Catalunya,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
Rueda Verdejo 2020,3.8,1536,10.99,Marqués de Cáceres,13.5,23.48,46.29526972,23.7,53.39,Castilla y León,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
Solanera Viñas Viejas 2017,3.8,528,17.99,Castaño,14.5,67.35,41.7,11.17,44.48,Murcia,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Albariño 2016,4.0,142,24.95,Pazo Pondal,12.5,13.46,46.29526972,37.35,60.06,Galicia,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
Destí 2017,4.2,246,39.99,Merum Priorati,16.0,78.4,47.89,15.11,50.73,Catalunya,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
East India Solera Sherry N.V.,4.0,3004,22.99,Lustau,20.0,68.96,46.29526972,71.72,59.22,Andalucía,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
Pegaso Granito 2014,3.9,93,39.94,Telmo Rodriguez,15.0,79.67,38.65,13.79,44.51,Castilla y León,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
Giné Giné 2019,4.0,61,23.99,Buil & Giné,15.0,85.0,50.32,7.18,55.66,Catalunya,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
El Molar 2017,3.8,425,17.94,Casa Castillo,15.0,79.14,42.86,12.37,48.85,Murcia,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
Cerro Añon Rioja Gran Reserva 2015,4.2,858,21.99,Bodegas Olarra,14.0,67.27,58.04,6.32,57.68,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
12 Linajes Reserva 2012,3.9,248,39.99,Bodegas Gormaz,14.0,65.76,54.16,7.34,61.87,Castilla y León,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Rías Baixas Albariño 2017,3.8,3385,17.99,Bodegas Martín Códax,13.5,8.27,46.29526972,46.64,58.95,Galicia,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
Fuerza Bruta 2018,3.8,43,31.63,A Pie de Tierra,13.8,54.78,43.33,0.12,50.92,Madrid,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
Varietales Tempranillo Rioja 2015,4.0,514,15.99,Baron de Ley,14.0,66.96,62.59,0.65,62.98,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Muga Blanco 2020,3.8,887,17.99,Muga,13.0,74.04,46.29526972,11.46,52.05,Rioja,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Gran Reserva 2015,4.0,2966,39.99,Cune (CVNE),13.5,64.24,58.62,7.22,59.82,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Cuatro del Cuatro 2018,3.9,128,26.99,Viña Zorzal,13.5,58.83,46.41,9.55,53.26,Navarra,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Moscatel Dorado N.V.,4.1,274,19.99,César Florido,17.5,67.73,46.29526972,70.75,64.71,Andalucía,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
Cuarenta Vendimias Verdejo 2020,3.9,407,18.17,Cuatro Rayas,13.0,25.56,46.29526972,18.59,49.82,Castilla y León,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
Gago G 2017,3.8,89,24.99,Telmo Rodriguez,14.5,76.55,52.9,8.8,34.65,Castilla y León,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Ribera del Duero Crianza 2014,3.8,558,40.49,Viña Sastre,14.5,65.88,56.49,9.33,61.42,Castilla y León,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Origen de Resalte 2018,4.1,262,29.99,Resalte,14.5,65.56,59.37,14.2,58.19,Castilla y León,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Reserva 2015,3.8,7439,17.99,Campo Viejo,14.0,63.7,59.93,6.19,61.72,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Mas Collet Selecció 2019,3.8,241,16.99,Celler de Capçanes,14.5,72.52,47.91,11.44,52.64,Catalunya,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
Nosso Verdejo 2020,4.0,349,24.99,Menade,13.5,29.98,46.29526972,27.21,47.49,Castilla y León,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
D-12 Rioja 2017,4.0,534,28.99,Lan,13.5,60.76,61.49,10.06,60.73,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Ribera del Duero Crianza 2015,3.9,247,25.95,Balbas,14.0,63.67,56.68,12.05,60.03,Castilla y León,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Reserva 2016,3.9,8245,17.99,Campo Viejo,12.5,63.7,59.93,6.19,61.72,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
O Fillo da Condesa Albariño 2021,3.8,122,14.99,Lagar Da Condesa,12.5,12.46,46.29526972,41.87,61.75,Galicia,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
Celeste Crianza 2018,4.0,4992,18.94,Pago del Cielo,14.5,64.82,54.25,8.02,60.93,Castilla y León,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Blanc de Blancs Brut 2019,3.9,339,22.75,Raventós i Blanc,12.0,40.19,46.29526972,9.05,58.38,Catalunya,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
Goru Monastrell 2018,3.8,81,14.99,EGO,14.0,58.28,68.47,11.42,54.26,Murcia,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
Mas d'En Compte Tinto 2012,3.9,187,30.0,Cal Pla,14.5,85.0,47.95,11.57,51.91,Catalunya,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
PSI 2008,4.0,423,39.99,Dominio de Pingus,14.0,63.99,56.13,9.12,60.4,Castilla y León,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Laxas Albarino 2021,3.9,78,22.99,As Laxas,12.5,9.23,46.29526972,45.63,57.73,Galicia,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
Clio 2015,4.5,2762,39.95,Bodegas El Nido,15.5,71.09,40.34,17.75,41.89,Murcia,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Single Vineyard Tempranillo 2018,4.0,1550,14.99,Volver,15.4,75.69,53.61,8.4,36.98,Castilla,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Azul 2017,3.8,167,20.0,Guelbenzu,13.0,68.11,44.92,14.86,45.26,Navarra,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Viña Alberdi Reserva 2018,4.2,984,24.99,La Rioja Alta,14.5,64.22,60.13,6.08,61.46,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Vendimia Seleccionada Listán Negro 2017,4.0,62,37.0,Ignios Orígenes,13.5,52.52,35.88,9.4,50.59,Islas Canarias,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Sólo Tinto 2017,3.8,114,16.99,Aranleón,14.0,65.75,39.11,0.5,44.72,Valencia,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Legítim Crianza 2019,4.3,178,19.99,De Muller,14.5,81.76,50.3,15.87,53.29,Catalunya,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Fuerza 2013,3.8,2316,15.99,EGO,14.5,58.24,68.01,11.26,54.31,Murcia,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
Reserva 2018,4.1,1089,30.98,Muga,14.0,65.67,62.39,10.23,61.36,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Dominio de Valdelacasa Cosecha 2010,3.8,367,19.99,Bodegas Frontaura,14.0,74.95,50.93,9.46,35.17,Castilla y León,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Ultreia Saint Jacques Mencía 2019,3.9,922,17.94,Raúl Pérez,14.5,52.69,42.91,4.71,65.41,Castilla y León,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Celeste Crianza 2017,3.9,4755,17.94,Pago del Cielo,14.5,64.82,54.25,8.02,60.93,Castilla y León,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Efecte Classic Penedès Brut Reserva 2016,3.9,134,17.0,Albet i Noya,12.0,42.46,46.29526972,9.05,47.93,Catalunya,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Naia 2017,3.8,592,12.09,Naia,13.5,22.55,46.29526972,21.49,52.93,Castilla y León,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
Ribera del Duero 2018,4.2,8866,29.99,Emilio Moro,14.5,64.95,54.48,10.63,60.67,Castilla y León,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Cabriola 2017,3.9,229,17.99,Borsao Bodegas,15.5,64.16,46.47,22.1,47.08,Aragón,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Mas Donís Old Vines 2017,3.8,481,14.99,Celler de Capçanes,14.0,76.03,49.92,5.76,53.62,Catalunya,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
Petit Pissarres 2017,3.9,612,28.99,Costers del Priorat,14.5,79.78,47.95,8.32,52.86,Catalunya,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Las Gravas 2016,4.0,256,39.94,Casa Castillo,14.5,84.85,61.51,10.59,66.47,Murcia,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
Rioja Reserva 2014,3.9,7339,16.99,Ondarre,13.5,63.88,60.47,6.97,60.27,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Cava Reserva Brut 2018,4.1,197,22.99,Avinyó,12.0,41.97,46.29526972,9.05,59.83,Cava,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
Parada de Atauta 2010,3.9,334,21.09,Dominio de Atauta,13.5,64.15,57.63,11.74,60.55,Castilla y León,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Fincas de la Villa Rioja Crianza 2018,3.8,592,15.0,Muriel,13.5,60.91,60.06,9.33,60.66,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Fincas de la Villa Reserva 2016,3.9,58,21.99,Muriel,13.5,61.63,64.11,3.9,64.02,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Pago de los Balagueses Syrah 2017,4.0,556,27.99,Vegalfaro,14.5,67.44,59.11,8.54,45.73,Valencia,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
Reserva 2013,3.8,243,19.99,Montecillo,13.5,62.49,59.56,2.48,61.09,Rioja,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
